year,week,date,location,location_name,value,EW,HHS,wili2010,wili2011,wili2012,wili2013,wili2014,wili2015,wili2016,wili2017,wili2018,wili2019,wili2020
2020,40,2020-10-03,01,Alabama,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,37,North Carolina,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,13,Georgia,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,21,Kentucky,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,28,Mississippi,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,45,South Carolina,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,12,Florida,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,47,Tennessee,0,202040,4,0.937956,1.10567,1.11705,0.943459,0.82892,1.01464,1.17386,1.15704,1.24084,1.67601,1.32584
2020,40,2020-10-03,15,Hawaii,0,202040,9,1.73524,1.54554,1.81284,1.36535,1.79314,1.34537,1.2649,1.76737,1.45424,1.30845,0.857704
2020,40,2020-10-03,32,Nevada,0,202040,9,1.73524,1.54554,1.81284,1.36535,1.79314,1.34537,1.2649,1.76737,1.45424,1.30845,0.857704
2020,40,2020-10-03,04,Arizona,0,202040,9,1.73524,1.54554,1.81284,1.36535,1.79314,1.34537,1.2649,1.76737,1.45424,1.30845,0.857704
2020,40,2020-10-03,06,California,0,202040,9,1.73524,1.54554,1.81284,1.36535,1.79314,1.34537,1.2649,1.76737,1.45424,1.30845,0.857704
2020,40,2020-10-03,18,Indiana,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,27,Minnesota,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,17,Illinois,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,26,Michigan,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,39,Ohio,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,55,Wisconsin,0,202040,5,0.673682,0.941375,1.0259,0.885838,0.744546,1.04259,1.00259,1.13883,1.00242,1.11084,0.751678
2020,40,2020-10-03,30,Montana,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,38,North Dakota,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,56,Wyoming,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,08,Colorado,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,46,South Dakota,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,49,Utah,0,202040,8,0.659316,0.986923,0.777279,0.687334,0.635856,0.655949,0.774099,0.473124,1.53406,1.80463,0.916333
2020,40,2020-10-03,48,Texas,0,202040,6,1.84949,1.86381,1.92793,2.1557,1.60474,2.5431,1.76526,1.91763,2.28816,2.1699,1.39122
2020,40,2020-10-03,22,Louisiana,0,202040,6,1.84949,1.86381,1.92793,2.1557,1.60474,2.5431,1.76526,1.91763,2.28816,2.1699,1.39122
2020,40,2020-10-03,40,Oklahoma,0,202040,6,1.84949,1.86381,1.92793,2.1557,1.60474,2.5431,1.76526,1.91763,2.28816,2.1699,1.39122
2020,40,2020-10-03,05,Arkansas,0,202040,6,1.84949,1.86381,1.92793,2.1557,1.60474,2.5431,1.76526,1.91763,2.28816,2.1699,1.39122
2020,40,2020-10-03,35,New Mexico,0,202040,6,1.84949,1.86381,1.92793,2.1557,1.60474,2.5431,1.76526,1.91763,2.28816,2.1699,1.39122
2020,40,2020-10-03,US,US,0,202040,US,1.10939,1.16092,1.23034,1.15746,1.16191,1.22559,1.19763,1.26589,1.41876,1.49002,1.0872
2020,40,2020-10-03,20,Kansas,0,202040,7,0.991063,0.890842,1.09049,0.649922,0.697022,0.873934,0.600404,0.625799,0.809146,0.795417,1.31512
2020,40,2020-10-03,29,Missouri,0,202040,7,0.991063,0.890842,1.09049,0.649922,0.697022,0.873934,0.600404,0.625799,0.809146,0.795417,1.31512
2020,40,2020-10-03,19,Iowa,0,202040,7,0.991063,0.890842,1.09049,0.649922,0.697022,0.873934,0.600404,0.625799,0.809146,0.795417,1.31512
2020,40,2020-10-03,31,Nebraska,0,202040,7,0.991063,0.890842,1.09049,0.649922,0.697022,0.873934,0.600404,0.625799,0.809146,0.795417,1.31512
2020,40,2020-10-03,41,Oregon,0,202040,10,0.530928,0.546686,0.572692,0.429608,0.46365,0.497072,0.439119,0.520871,0.578762,0.965331,0.989122
2020,40,2020-10-03,53,Washington,0,202040,10,0.530928,0.546686,0.572692,0.429608,0.46365,0.497072,0.439119,0.520871,0.578762,0.965331,0.989122
2020,40,2020-10-03,16,Idaho,0,202040,10,0.530928,0.546686,0.572692,0.429608,0.46365,0.497072,0.439119,0.520871,0.578762,0.965331,0.989122
2020,40,2020-10-03,02,Alaska,0,202040,10,0.530928,0.546686,0.572692,0.429608,0.46365,0.497072,0.439119,0.520871,0.578762,0.965331,0.989122
2020,40,2020-10-03,24,Maryland,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,42,Pennsylvania,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,51,Virginia,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,54,West Virginia,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,11,District of Columbia,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,10,Delaware,0,202040,3,1.01984,1.15747,1.07028,0.926323,1.16226,1.2178,1.1181,0.926452,1.02938,1.16365,0.872204
2020,40,2020-10-03,23,Maine,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,44,Rhode Island,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,09,Connecticut,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,50,Vermont,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,25,Massachusetts,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,33,New Hampshire,0,202040,1,0.415796,0.43974,0.542445,0.621395,0.83061,0.743302,0.747602,0.714489,1.03086,0.892224,0.737722
2020,40,2020-10-03,34,New Jersey,0,202040,2,1.16869,0.925929,0.965571,1.60751,1.79583,1.03278,1.74499,1.52964,2.40705,2.13358,1.48417
2020,40,2020-10-03,72,Puerto Rico,0,202040,2,1.16869,0.925929,0.965571,1.60751,1.79583,1.03278,1.74499,1.52964,2.40705,2.13358,1.48417
2020,40,2020-10-03,36,New York,0,202040,2,1.16869,0.925929,0.965571,1.60751,1.79583,1.03278,1.74499,1.52964,2.40705,2.13358,1.48417
2020,40,2020-10-03,78,Virgin Islands,0,202040,2,1.16869,0.925929,0.965571,1.60751,1.79583,1.03278,1.74499,1.52964,2.40705,2.13358,1.48417
2020,41,2020-10-10,01,Alabama,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,37,North Carolina,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,13,Georgia,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,21,Kentucky,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,28,Mississippi,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,45,South Carolina,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,12,Florida,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,47,Tennessee,0,202041,4,1.05782,1.17395,1.20971,1.00106,1.11516,1.07454,1.23174,1.2559,1.34703,1.63027,1.4548
2020,41,2020-10-10,15,Hawaii,0,202041,9,1.91822,1.73834,1.94226,1.60314,1.86112,1.48977,1.27116,1.55246,1.29363,1.44476,1.0076
2020,41,2020-10-10,32,Nevada,0,202041,9,1.91822,1.73834,1.94226,1.60314,1.86112,1.48977,1.27116,1.55246,1.29363,1.44476,1.0076
2020,41,2020-10-10,04,Arizona,0,202041,9,1.91822,1.73834,1.94226,1.60314,1.86112,1.48977,1.27116,1.55246,1.29363,1.44476,1.0076
2020,41,2020-10-10,06,California,0,202041,9,1.91822,1.73834,1.94226,1.60314,1.86112,1.48977,1.27116,1.55246,1.29363,1.44476,1.0076
2020,41,2020-10-10,18,Indiana,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,27,Minnesota,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,17,Illinois,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,26,Michigan,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,39,Ohio,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,55,Wisconsin,0,202041,5,0.754806,0.943071,0.970531,1.03914,0.810322,1.16893,0.977935,1.16684,1.07372,1.268,0.830716
2020,41,2020-10-10,30,Montana,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,38,North Dakota,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,56,Wyoming,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,08,Colorado,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,46,South Dakota,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,49,Utah,0,202041,8,0.540524,0.826278,0.796538,0.735041,0.654219,0.672674,0.911285,0.559737,1.59296,1.76108,1.1112
2020,41,2020-10-10,48,Texas,0,202041,6,1.86262,1.68396,2.23852,2.23693,1.79716,2.80592,1.82039,2.04769,2.00975,2.54586,1.39116
2020,41,2020-10-10,22,Louisiana,0,202041,6,1.86262,1.68396,2.23852,2.23693,1.79716,2.80592,1.82039,2.04769,2.00975,2.54586,1.39116
2020,41,2020-10-10,40,Oklahoma,0,202041,6,1.86262,1.68396,2.23852,2.23693,1.79716,2.80592,1.82039,2.04769,2.00975,2.54586,1.39116
2020,41,2020-10-10,05,Arkansas,0,202041,6,1.86262,1.68396,2.23852,2.23693,1.79716,2.80592,1.82039,2.04769,2.00975,2.54586,1.39116
2020,41,2020-10-10,35,New Mexico,0,202041,6,1.86262,1.68396,2.23852,2.23693,1.79716,2.80592,1.82039,2.04769,2.00975,2.54586,1.39116
2020,41,2020-10-10,US,US,0,202041,US,1.24341,1.19785,1.3278,1.27184,1.30905,1.31066,1.22887,1.30479,1.40077,1.59192,1.20898
2020,41,2020-10-10,20,Kansas,0,202041,7,1.08027,0.851874,1.06337,0.848308,0.855509,0.887407,0.694833,0.700961,0.883625,0.841062,1.46076
2020,41,2020-10-10,29,Missouri,0,202041,7,1.08027,0.851874,1.06337,0.848308,0.855509,0.887407,0.694833,0.700961,0.883625,0.841062,1.46076
2020,41,2020-10-10,19,Iowa,0,202041,7,1.08027,0.851874,1.06337,0.848308,0.855509,0.887407,0.694833,0.700961,0.883625,0.841062,1.46076
2020,41,2020-10-10,31,Nebraska,0,202041,7,1.08027,0.851874,1.06337,0.848308,0.855509,0.887407,0.694833,0.700961,0.883625,0.841062,1.46076
2020,41,2020-10-10,41,Oregon,0,202041,10,0.970664,0.699265,0.674099,0.405647,1.06759,0.756054,0.427974,0.63234,0.662063,1.14082,1.06353
2020,41,2020-10-10,53,Washington,0,202041,10,0.970664,0.699265,0.674099,0.405647,1.06759,0.756054,0.427974,0.63234,0.662063,1.14082,1.06353
2020,41,2020-10-10,16,Idaho,0,202041,10,0.970664,0.699265,0.674099,0.405647,1.06759,0.756054,0.427974,0.63234,0.662063,1.14082,1.06353
2020,41,2020-10-10,02,Alaska,0,202041,10,0.970664,0.699265,0.674099,0.405647,1.06759,0.756054,0.427974,0.63234,0.662063,1.14082,1.06353
2020,41,2020-10-10,24,Maryland,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,42,Pennsylvania,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,51,Virginia,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,54,West Virginia,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,11,District of Columbia,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,10,Delaware,0,202041,3,1.2933,1.17684,1.08926,1.05393,1.35853,1.26021,1.08883,0.990782,1.12617,1.28536,1.11601
2020,41,2020-10-10,23,Maine,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,44,Rhode Island,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,09,Connecticut,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,50,Vermont,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,25,Massachusetts,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,33,New Hampshire,0,202041,1,0.58519,0.689897,0.56065,0.654441,0.911129,0.613241,0.661232,0.797907,1.08774,1.00194,0.829271
2020,41,2020-10-10,34,New Jersey,0,202041,2,1.32645,0.960625,1.21767,1.69064,1.70441,0.951433,1.88524,1.63699,2.29853,2.05604,1.65835
2020,41,2020-10-10,72,Puerto Rico,0,202041,2,1.32645,0.960625,1.21767,1.69064,1.70441,0.951433,1.88524,1.63699,2.29853,2.05604,1.65835
2020,41,2020-10-10,36,New York,0,202041,2,1.32645,0.960625,1.21767,1.69064,1.70441,0.951433,1.88524,1.63699,2.29853,2.05604,1.65835
2020,41,2020-10-10,78,Virgin Islands,0,202041,2,1.32645,0.960625,1.21767,1.69064,1.70441,0.951433,1.88524,1.63699,2.29853,2.05604,1.65835
2020,42,2020-10-17,01,Alabama,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,37,North Carolina,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,13,Georgia,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,21,Kentucky,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,28,Mississippi,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,45,South Carolina,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,12,Florida,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,47,Tennessee,0,202042,4,1.04967,1.23406,1.24451,1.0157,1.12567,1.04879,1.2768,1.25906,1.35855,1.81806,1.4057
2020,42,2020-10-17,15,Hawaii,0,202042,9,1.98148,2.00711,2.04103,1.60277,1.75594,1.43902,1.38253,1.58034,1.43563,1.5789,0.940977
2020,42,2020-10-17,32,Nevada,0,202042,9,1.98148,2.00711,2.04103,1.60277,1.75594,1.43902,1.38253,1.58034,1.43563,1.5789,0.940977
2020,42,2020-10-17,04,Arizona,0,202042,9,1.98148,2.00711,2.04103,1.60277,1.75594,1.43902,1.38253,1.58034,1.43563,1.5789,0.940977
2020,42,2020-10-17,06,California,0,202042,9,1.98148,2.00711,2.04103,1.60277,1.75594,1.43902,1.38253,1.58034,1.43563,1.5789,0.940977
2020,42,2020-10-17,18,Indiana,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,27,Minnesota,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,17,Illinois,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,26,Michigan,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,39,Ohio,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,55,Wisconsin,0,202042,5,0.863591,1.05026,1.00308,0.987201,0.881259,1.06713,1.0411,1.14011,1.01755,1.27061,0.776802
2020,42,2020-10-17,30,Montana,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,38,North Dakota,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,56,Wyoming,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,08,Colorado,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,46,South Dakota,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,49,Utah,0,202042,8,0.620904,0.807497,0.805817,0.644746,0.696669,0.688796,0.932084,0.56036,1.7847,1.88607,1.00682
2020,42,2020-10-17,48,Texas,12,202042,6,1.99312,1.94358,1.81741,2.43559,1.93309,2.98999,1.65697,2.02153,2.16075,2.65452,1.4039
2020,42,2020-10-17,22,Louisiana,0,202042,6,1.99312,1.94358,1.81741,2.43559,1.93309,2.98999,1.65697,2.02153,2.16075,2.65452,1.4039
2020,42,2020-10-17,40,Oklahoma,0,202042,6,1.99312,1.94358,1.81741,2.43559,1.93309,2.98999,1.65697,2.02153,2.16075,2.65452,1.4039
2020,42,2020-10-17,05,Arkansas,0,202042,6,1.99312,1.94358,1.81741,2.43559,1.93309,2.98999,1.65697,2.02153,2.16075,2.65452,1.4039
2020,42,2020-10-17,35,New Mexico,0,202042,6,1.99312,1.94358,1.81741,2.43559,1.93309,2.98999,1.65697,2.02153,2.16075,2.65452,1.4039
2020,42,2020-10-17,US,US,12,202042,US,1.25726,1.27926,1.33995,1.31623,1.37072,1.3711,1.26723,1.34075,1.47139,1.72572,1.10874
2020,42,2020-10-17,20,Kansas,0,202042,7,1.06182,0.761474,1.35229,0.708172,0.969308,1.12273,0.77907,0.832588,0.864705,1.01154,1.25785
2020,42,2020-10-17,29,Missouri,0,202042,7,1.06182,0.761474,1.35229,0.708172,0.969308,1.12273,0.77907,0.832588,0.864705,1.01154,1.25785
2020,42,2020-10-17,19,Iowa,0,202042,7,1.06182,0.761474,1.35229,0.708172,0.969308,1.12273,0.77907,0.832588,0.864705,1.01154,1.25785
2020,42,2020-10-17,31,Nebraska,0,202042,7,1.06182,0.761474,1.35229,0.708172,0.969308,1.12273,0.77907,0.832588,0.864705,1.01154,1.25785
2020,42,2020-10-17,41,Oregon,0,202042,10,0.822039,0.58154,0.742877,0.511438,0.777402,0.550018,0.489575,0.799399,0.55549,1.1863,0.859323
2020,42,2020-10-17,53,Washington,0,202042,10,0.822039,0.58154,0.742877,0.511438,0.777402,0.550018,0.489575,0.799399,0.55549,1.1863,0.859323
2020,42,2020-10-17,16,Idaho,0,202042,10,0.822039,0.58154,0.742877,0.511438,0.777402,0.550018,0.489575,0.799399,0.55549,1.1863,0.859323
2020,42,2020-10-17,02,Alaska,0,202042,10,0.822039,0.58154,0.742877,0.511438,0.777402,0.550018,0.489575,0.799399,0.55549,1.1863,0.859323
2020,42,2020-10-17,24,Maryland,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,42,Pennsylvania,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,51,Virginia,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,54,West Virginia,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,11,District of Columbia,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,10,Delaware,0,202042,3,1.13853,1.1001,1.13473,1.04182,1.26894,1.53341,1.17636,1.02534,1.30645,1.40386,0.929564
2020,42,2020-10-17,23,Maine,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,44,Rhode Island,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,09,Connecticut,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,50,Vermont,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,25,Massachusetts,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,33,New Hampshire,0,202042,1,0.587396,0.630234,0.755333,0.741983,0.924083,0.721747,0.728388,0.796885,1.12386,1.10858,0.726535
2020,42,2020-10-17,34,New Jersey,0,202042,2,1.21948,0.933331,1.30435,1.96094,2.30625,1.23018,1.93008,1.86708,2.46048,2.38122,1.34575
2020,42,2020-10-17,72,Puerto Rico,0,202042,2,1.21948,0.933331,1.30435,1.96094,2.30625,1.23018,1.93008,1.86708,2.46048,2.38122,1.34575
2020,42,2020-10-17,36,New York,0,202042,2,1.21948,0.933331,1.30435,1.96094,2.30625,1.23018,1.93008,1.86708,2.46048,2.38122,1.34575
2020,42,2020-10-17,78,Virgin Islands,0,202042,2,1.21948,0.933331,1.30435,1.96094,2.30625,1.23018,1.93008,1.86708,2.46048,2.38122,1.34575
2020,43,2020-10-24,01,Alabama,3,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,37,North Carolina,7,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,13,Georgia,5,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,21,Kentucky,11,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,28,Mississippi,6,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,45,South Carolina,1,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,12,Florida,24,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,47,Tennessee,22,202043,4,1.16973,1.27831,1.25841,1.23721,1.32159,1.07812,1.38032,1.59472,1.64623,1.96609,1.46217
2020,43,2020-10-24,15,Hawaii,0,202043,9,1.77791,1.95815,2.0413,1.59993,1.71349,1.58879,1.44065,1.72695,1.53394,1.66955,0.967741
